Time,Displacement,Force,Strain 1
(s),(mm),(kN),(%)
1052,110.4557,0.8829,90.2376
1052.1,110.4662,0.8828,90.24
1052.2,110.4767,0.8829,90.2379
1052.3,110.4872,0.8829,90.2377
1052.4,110.4976,0.8828,90.238
1052.5,110.5082,0.8831,90.2363
1052.6,110.5187,0.8829,90.2394
1052.7,110.5291,0.8828,90.2366
1052.8,110.5396,0.883,90.2403
1052.9,110.5502,0.8828,90.237
1053,110.5606,0.8829,90.2398
1053.1,110.5712,0.8829,90.2361
1053.2,110.5816,0.883,90.2357
1053.3,110.5921,0.8829,90.2342
1053.4,110.6026,0.883,90.2328
1053.5,110.6132,0.883,90.2335
1053.6,110.6236,0.883,90.2317
1053.7,110.6342,0.8829,90.2334
1053.8,110.6447,0.883,90.2304
1053.9,110.6552,0.883,90.2351
1054,110.6657,0.8829,90.233
1054.1,110.6761,0.8828,90.2358
1054.2,110.6867,0.883,90.236
1054.3,110.6972,0.8827,90.2365
1054.4,110.7077,0.8829,90.2367
1054.5,110.7181,0.883,90.2324
1054.6,110.7287,0.883,90.2323
1054.7,110.7392,0.8829,90.2298
1054.8,110.7498,0.8829,90.2306
1054.9,110.7602,0.883,90.2267
1055,110.7707,0.8829,90.2287
1055.1,110.7812,0.8829,90.2254
1055.2,110.7917,0.883,90.2254
1055.3,110.8021,0.883,90.2222
1055.4,110.8127,0.8832,90.2228
1055.5,110.8232,0.883,90.2229
1055.6,110.8336,0.883,90.2208
1055.7,110.8441,0.883,90.2211
1055.8,110.8546,0.883,90.2183
1055.9,110.8651,0.8831,90.2199
1056,110.8757,0.8829,90.2172
1056.1,110.8862,0.883,90.2192
1056.2,110.8966,0.8831,90.2174
1056.3,110.9072,0.883,90.2192
1056.4,110.9177,0.883,90.2211
1056.5,110.9282,0.883,90.2218
1056.6,110.9387,0.883,90.227
1056.7,110.9492,0.883,90.2241
1056.8,110.9597,0.8831,90.2258
1056.9,110.9702,0.883,90.2216
1057,110.9806,0.883,90.223
1057.1,110.9912,0.8829,90.2193
1057.2,111.0017,0.883,90.2202
1057.3,111.0122,0.883,90.2181
1057.4,111.0226,0.8831,90.2167
1057.5,111.0332,0.8831,90.2173
1057.6,111.0436,0.8829,90.2161
1057.7,111.0543,0.8829,90.2197
1057.8,111.0647,0.8829,90.2171
1057.9,111.0751,0.8829,90.2215
1058,111.0857,0.8828,90.2209
1058.1,111.0962,0.883,90.224
1058.2,111.1066,0.8828,90.2246
1058.3,111.1172,0.883,90.2257
1058.4,111.1277,0.883,90.2264
1058.5,111.1381,0.883,90.2271
1058.6,111.1486,0.8831,90.2296
1058.7,111.1591,0.883,90.2283
1058.8,111.1697,0.8832,90.2306
1058.9,111.1802,0.883,90.2288
1059,111.1907,0.883,90.2329
1059.1,111.2012,0.8829,90.2315
1059.2,111.2117,0.8829,90.2359
1059.3,111.2221,0.8829,90.235
1059.4,111.2328,0.8831,90.2355
1059.5,111.2432,0.883,90.2348
1059.6,111.2536,0.8829,90.2344
1059.7,111.2641,0.883,90.2336
1059.8,111.2747,0.8829,90.2308
1059.9,111.2851,0.883,90.2335
1060,111.2957,0.8831,90.2317
1060.1,111.3062,0.883,90.2343
1060.2,111.3166,0.883,90.23
1060.3,111.3272,0.883,90.2311
1060.4,111.3377,0.883,90.2289
1060.5,111.3481,0.883,90.2297
1060.6,111.3587,0.883,90.2288
1060.7,111.3692,0.8829,90.2304
1060.8,111.3796,0.8828,90.2343
1060.9,111.3902,0.8831,90.2336
1061,111.4007,0.8831,90.2354
1061.1,111.4112,0.8829,90.2327
1061.2,111.4217,0.8829,90.2362
1061.3,111.4322,0.883,90.2327
1061.4,111.4426,0.883,90.2359
1061.5,111.4532,0.8829,90.2362
1061.6,111.4636,0.8831,90.2368
1061.7,111.4742,0.8829,90.2259
1061.8,111.4846,0.883,90.2199
1061.9,111.4951,0.883,90.2242
1062,111.5057,0.8831,90.2219
1062.1,111.5161,0.883,90.2263
1062.2,111.5266,0.883,90.2229
1062.3,111.5372,0.8829,90.228
1062.4,111.5477,0.883,90.2239
1062.5,111.5581,0.8829,90.2274
1062.6,111.5686,0.8831,90.2249
1062.7,111.5792,0.8829,90.2283
1062.8,111.5897,0.8829,90.2267
1062.9,111.6002,0.883,90.2274
1063,111.6107,0.883,90.2267
1063.1,111.6212,0.883,90.2252
1063.2,111.6317,0.883,90.2271
1063.3,111.6422,0.8831,90.2253
1063.4,111.6527,0.8832,90.2284
1063.5,111.6632,0.8828,90.2252
1063.6,111.6737,0.8831,90.229
1063.7,111.6842,0.8831,90.2258
1063.8,111.6946,0.8829,90.2288
1063.9,111.7051,0.8829,90.2267
1064,111.7158,0.8828,90.2265
1064.1,111.7262,0.8828,90.2267
1064.2,111.7366,0.8829,90.2291
1064.3,111.7471,0.883,90.2299
1064.4,111.7576,0.883,90.228
1064.5,111.7681,0.883,90.2297
1064.6,111.7788,0.8831,90.2286
1064.7,111.7892,0.8831,90.2316
1064.8,111.7996,0.8831,90.228
1064.9,111.8102,0.883,90.2314
1065,111.8207,0.883,90.2292
1065.1,111.8311,0.8829,90.2322
1065.2,111.8417,0.8829,90.231
1065.3,111.8523,0.8828,90.232
1065.4,111.8627,0.8829,90.2319
1065.5,111.8732,0.8829,90.2313
1065.6,111.8837,0.883,90.232
1065.7,111.8942,0.883,90.2285
1065.8,111.9047,0.883,90.2295
1065.9,111.9152,0.883,90.2264
1066,111.9256,0.8831,90.2287
1066.1,111.9361,0.8829,90.2263
1066.2,111.9466,0.883,90.2269
1066.3,111.9572,0.883,90.2248
1066.4,111.9676,0.8829,90.2251
1066.5,111.9781,0.883,90.2258
1066.6,111.9887,0.883,90.2244
1066.7,111.9991,0.8831,90.2255
1066.8,112.0096,0.883,90.2226
1066.9,112.0202,0.883,90.223
1067,112.0307,0.8831,90.2195
1067.1,112.0411,0.8829,90.2231
1067.2,112.0517,0.8829,90.2212
1067.3,112.0621,0.8831,90.2224
1067.4,112.0727,0.8828,90.2207
1067.5,112.0832,0.8831,90.2209
1067.6,112.0937,0.8831,90.2212
1067.7,112.1041,0.8828,90.2214
1067.8,112.1147,0.8831,90.2251
1067.9,112.1252,0.883,90.2246
1068,112.1357,0.883,90.2272
1068.1,112.1461,0.883,90.2259
1068.2,112.1567,0.8829,90.2289
1068.3,112.1671,0.8829,90.2271
1068.4,112.1777,0.883,90.2282
1068.5,112.1881,0.883,90.2275
1068.6,112.1987,0.8829,90.2271
1068.7,112.2092,0.8829,90.2271
1068.8,112.2197,0.8831,90.2234
1068.9,112.2301,0.883,90.2237
1069,112.2406,0.8829,90.2216
1069.1,112.2511,0.883,90.2239
1069.2,112.2617,0.8829,90.2218
1069.3,112.2721,0.8829,90.2239
1069.4,112.2826,0.883,90.223
1069.5,112.2932,0.8829,90.225
1069.6,112.3037,0.8829,90.224
1069.7,112.3142,0.8829,90.223
1069.8,112.3247,0.8829,90.2253
1069.9,112.3352,0.8829,90.2245
1070,112.3457,0.8829,90.228
1070.1,112.3562,0.8829,90.2266
1070.2,112.3667,0.8831,90.2306
1070.3,112.3772,0.8829,90.2288
1070.4,112.3877,0.883,90.2312
1070.5,112.3982,0.8829,90.2282
1070.6,112.4086,0.8829,90.2281
1070.7,112.4191,0.883,90.2268
1070.8,112.4296,0.883,90.2268
1070.9,112.4402,0.8829,90.2288
1071,112.4506,0.883,90.2283
1071.1,112.4611,0.883,90.2317
1071.2,112.4717,0.8828,90.2294
1071.3,112.4821,0.883,90.2316
1071.4,112.4926,0.883,90.2283
1071.5,112.5032,0.883,90.2305
1071.6,112.5137,0.883,90.2281
1071.7,112.5242,0.883,90.2312
1071.8,112.5347,0.8831,90.2277
1071.9,112.5451,0.883,90.2279
1072,112.5557,0.8831,90.2275
1072.1,112.5663,0.8831,90.2265
1072.2,112.5767,0.883,90.2277
1072.3,112.5871,0.8831,90.2252
1072.4,112.5977,0.8832,90.2292
1072.5,112.6081,0.8831,90.2281
1072.6,112.6187,0.8832,90.2326
1072.7,112.6292,0.8832,90.2299
1072.8,112.6397,0.8833,90.2326
1072.9,112.6501,0.883,90.2309
1073,112.6607,0.8833,90.2324
1073.1,112.6711,0.8833,90.2307
1073.2,112.6817,0.8833,90.2303
1073.3,112.6921,0.8831,90.2308
1073.4,112.7026,0.8832,90.2294
1073.5,112.7132,0.8832,90.2304
1073.6,112.7236,0.8834,90.2275
1073.7,112.7341,0.8834,90.2297
1073.8,112.7447,0.8834,90.2267
1073.9,112.7551,0.8834,90.2321
1074,112.7656,0.8833,90.2297
1074.1,112.7762,0.8835,90.2319
1074.2,112.7867,0.8835,90.2317
1074.3,112.7972,0.8835,90.2335
1074.4,112.8077,0.8834,90.2331
1074.5,112.8182,0.8834,90.2322
1074.6,112.8286,0.8835,90.2334
1074.7,112.8392,0.8834,90.2329
1074.8,112.8496,0.8837,90.2353
1074.9,112.8602,0.8835,90.2324
1075,112.8707,0.8834,90.2352
1075.1,112.8812,0.8836,90.233
1075.2,112.8916,0.8836,90.2358
1075.3,112.9021,0.8835,90.2346
1075.4,112.9126,0.8837,90.2356
1075.5,112.9232,0.8837,90.2352
1075.6,112.9336,0.8838,90.2355
1075.7,112.9441,0.8837,90.2364
1075.8,112.9547,0.8836,90.2338
1075.9,112.9651,0.8839,90.2364
1076,112.9757,0.8838,90.2341
1076.1,112.9862,0.8837,90.2363
1076.2,112.9966,0.8839,90.2322
1076.3,113.0071,0.8836,90.2334
1076.4,113.0177,0.8839,90.2308
1076.5,113.0281,0.8839,90.2309
1076.6,113.0387,0.884,90.2311
1076.7,113.0492,0.884,90.2292
1076.8,113.0597,0.8841,90.2291
1076.9,113.0701,0.8839,90.2257
1077,113.0807,0.8842,90.2275
1077.1,113.0911,0.8842,90.2242
1077.2,113.1017,0.8842,90.2259
1077.3,113.1122,0.8842,90.2219
1077.4,113.1226,0.884,90.2232
1077.5,113.1331,0.8841,90.2204
1077.6,113.1436,0.8842,90.22
1077.7,113.1541,0.8841,90.2191
1077.8,113.1647,0.8842,90.2181
1077.9,113.1751,0.8841,90.2187
1078,113.1856,0.8841,90.2183
1078.1,113.1962,0.8843,90.2213
1078.2,113.2066,0.8843,90.219
1078.3,113.2172,0.8843,90.2217
1078.4,113.2277,0.8844,90.2192
1078.5,113.2382,0.8843,90.2222
1078.6,113.2487,0.8843,90.2209
1078.7,113.2592,0.8845,90.2222
1078.8,113.2697,0.8845,90.2219
1078.9,113.2803,0.8842,90.2208
1079,113.2907,0.8844,90.2225
1079.1,113.3011,0.8845,90.2207
1079.2,113.3116,0.8844,90.2229
1079.3,113.3222,0.8844,90.2182
1079.4,113.3326,0.8846,90.2198
1079.5,113.3432,0.8846,90.2153
1079.6,113.3536,0.8846,90.2145
1079.7,113.3641,0.8845,90.2124
1079.8,113.3746,0.8848,90.2108
1079.9,113.3852,0.8848,90.2101
1080,113.3956,0.8849,90.2081
1080.1,113.4062,0.885,90.2103
1080.2,113.4167,0.8848,90.2079
1080.3,113.4272,0.8849,90.2108
1080.4,113.4377,0.885,90.2082
1080.5,113.4482,0.8849,90.21
1080.6,113.4587,0.8849,90.2091
1080.7,113.4692,0.8849,90.2095
1080.8,113.4797,0.885,90.2086
1080.9,113.4902,0.885,90.2059
1081,113.5007,0.885,90.2066
1081.1,113.5111,0.8852,90.2035
1081.2,113.5217,0.8851,90.2057
1081.3,113.5322,0.8851,90.2017
1081.4,113.5427,0.8851,90.2043
1081.5,113.5531,0.8852,90.2016
1081.6,113.5637,0.8851,90.2022
1081.7,113.5741,0.8851,90.2016
1081.8,113.5847,0.8852,90.2006
1081.9,113.5952,0.8851,90.2014
1082,113.6056,0.8851,90.1983
1082.1,113.6161,0.8851,90.2016
1082.2,113.6267,0.8852,90.1986
1082.3,113.6372,0.8852,90.2
1082.4,113.6477,0.8851,90.1972
1082.5,113.6581,0.8855,90.1981
1082.6,113.6686,0.8853,90.1951
1082.7,113.6792,0.8854,90.1945
1082.8,113.6897,0.8854,90.1947
1082.9,113.7002,0.8854,90.193
1083,113.7107,0.8855,90.1958
1083.1,113.7212,0.8853,90.1937
1083.2,113.7317,0.8854,90.1983
1083.3,113.7422,0.8852,90.1965
1083.4,113.7526,0.8855,90.1995
1083.5,113.7632,0.8855,90.199
1083.6,113.7737,0.8855,90.2012
1083.7,113.7842,0.8855,90.2041
1083.8,113.7946,0.8855,90.2056
1083.9,113.8052,0.8854,90.2102
1084,113.8156,0.8855,90.2109
1084.1,113.8262,0.8855,90.2178
1084.2,113.8367,0.8855,90.2192
1084.3,113.8471,0.8855,90.2275
1084.4,113.8577,0.8856,90.2309
1084.5,113.8682,0.8855,90.2365
1084.6,113.8786,0.8854,90.2388
1084.7,113.8892,0.8855,90.2394
1084.8,113.8997,0.8855,90.2429
1084.9,113.9101,0.8854,90.2406
1085,113.9207,0.8857,90.2436
1085.1,113.9311,0.8855,90.2411
1085.2,113.9417,0.8856,90.2425
1085.3,113.9522,0.8856,90.2394
1085.4,113.9627,0.8855,90.2396
1085.5,113.9732,0.8859,90.2393
1085.6,113.9837,0.8855,90.2387
1085.7,113.9941,0.8856,90.2411
1085.8,114.0047,0.8857,90.2385
1085.9,114.0151,0.8857,90.2419
1086,114.0256,0.8857,90.2395
1086.1,114.0361,0.8856,90.2439
1086.2,114.0467,0.8857,90.2415
1086.3,114.0571,0.8857,90.2436
1086.4,114.0677,0.8858,90.2433
1086.5,114.0782,0.8855,90.2445
1086.6,114.0887,0.8858,90.2471
1086.7,114.0992,0.8858,90.2467
1086.8,114.1097,0.8858,90.2508
1086.9,114.1201,0.8857,90.2493
1087,114.1307,0.8857,90.252
1087.1,114.1412,0.886,90.2494
1087.2,114.1516,0.8858,90.2501
1087.3,114.1622,0.8859,90.2493
1087.4,114.1727,0.8857,90.2508
1087.5,114.1833,0.8861,90.2506
1087.6,114.1937,0.8858,90.2492
1087.7,114.2042,0.8859,90.2508
1087.8,114.2147,0.8859,90.2487
1087.9,114.2252,0.8859,90.2509
1088,114.2356,0.8859,90.2475
1088.1,114.2462,0.886,90.2493
1088.2,114.2567,0.8861,90.2482
1088.3,114.2672,0.886,90.2508
1088.4,114.2777,0.886,90.251
1088.5,114.2882,0.8859,90.2519
1088.6,114.2986,0.886,90.2537
1088.7,114.3092,0.8861,90.2533
1088.8,114.3197,0.886,90.2554
1088.9,114.3301,0.8859,90.2522
1089,114.3406,0.886,90.2543
1089.1,114.3512,0.8861,90.2527
1089.2,114.3616,0.8858,90.255
1089.3,114.3721,0.8859,90.2536
1089.4,114.3827,0.8861,90.2556
1089.5,114.3931,0.886,90.2573
1089.6,114.4037,0.8859,90.2551
1089.7,114.4142,0.8861,90.258
1089.8,114.4247,0.886,90.2558
1089.9,114.4352,0.8861,90.2589
1090,114.4457,0.886,90.2561
1090.1,114.4561,0.8862,90.2594
1090.2,114.4666,0.8862,90.2589
1090.3,114.4771,0.8861,90.2592
1090.4,114.4878,0.8861,90.2603
1090.5,114.4981,0.886,90.2588
1090.6,114.5086,0.8862,90.2608
1090.7,114.5191,0.8862,90.259
1090.8,114.5297,0.8862,90.2614
1090.9,114.5401,0.8861,90.2578
1091,114.5507,0.8864,90.2605
1091.1,114.5611,0.8862,90.2617
1091.2,114.5716,0.8863,90.2613
1091.3,114.5822,0.8861,90.2617
1091.4,114.5927,0.8861,90.2589
1091.5,114.6031,0.8861,90.261
1091.6,114.6137,0.8862,90.2572
1091.7,114.6243,0.8863,90.2611
1091.8,114.6346,0.8861,90.2593
1091.9,114.6452,0.8864,90.26
1092,114.6557,0.8862,90.2606
1092.1,114.6663,0.8862,90.2612
1092.2,114.6767,0.8863,90.2634
1092.3,114.6872,0.8862,90.2615
1092.4,114.6976,0.8862,90.2671
1092.5,114.7082,0.8864,90.2651
1092.6,114.7186,0.8863,90.2675
1092.7,114.7292,0.8865,90.2656
1092.8,114.7396,0.8863,90.2672
1092.9,114.7501,0.8862,90.2675
1093,114.7607,0.8863,90.267
1093.1,114.7712,0.8864,90.2698
1093.2,114.7816,0.8864,90.2675
1093.3,114.7923,0.8864,90.2706
1093.4,114.8027,0.8864,90.2682
1093.5,114.8131,0.8864,90.2697
1093.6,114.8237,0.8865,90.2672
1093.7,114.8342,0.8863,90.2675
1093.8,114.8447,0.8864,90.2671
1093.9,114.8552,0.8863,90.2649
1094,114.8657,0.8864,90.2654
1094.1,114.8761,0.8863,90.2618
1094.2,114.8867,0.8864,90.2645
1094.3,114.8972,0.8863,90.2604
1094.4,114.9077,0.8865,90.263
1094.5,114.9181,0.8865,90.2617
1094.6,114.9287,0.8865,90.2618
1094.7,114.9392,0.8865,90.2625
1094.8,114.9497,0.8863,90.2624
1094.9,114.9601,0.8864,90.2649
1095,114.9707,0.8865,90.2621
1095.1,114.9812,0.8864,90.2672
1095.2,114.9916,0.8866,90.2682
1095.3,115.0022,0.8865,90.2718
1095.4,115.0126,0.8866,90.2731
1095.5,115.0232,0.8866,90.2735
1095.6,115.0338,0.8865,90.2738
1095.7,115.0441,0.8865,90.2707
1095.8,115.0546,0.8865,90.2733
1095.9,115.0652,0.8865,90.2702
1096,115.0757,0.8865,90.2738
1096.1,115.0861,0.8867,90.2737
1096.2,115.0967,0.8865,90.2743
1096.3,115.1072,0.8865,90.273
1096.4,115.1176,0.8865,90.2712
1096.5,115.1281,0.8866,90.2713
1096.6,115.1386,0.8866,90.2686
1096.7,115.1492,0.8866,90.2712
1096.8,115.1597,0.8866,90.2691
1096.9,115.1702,0.8867,90.2714
1097,115.1806,0.8865,90.2685
1097.1,115.1912,0.8867,90.2689
1097.2,115.2017,0.8868,90.2681
1097.3,115.2122,0.8866,90.2676
1097.4,115.2226,0.8867,90.2705
1097.5,115.2331,0.8865,90.2681
1097.6,115.2437,0.8867,90.2715
1097.7,115.2542,0.8869,90.2699
1097.8,115.2646,0.8866,90.2734
1097.9,115.2752,0.8867,90.2726
1098,115.2857,0.8868,90.2741
1098.1,115.2962,0.8865,90.2749
1098.2,115.3067,0.8867,90.2749
1098.3,115.3172,0.8866,90.2784
1098.4,115.3277,0.8867,90.277
1098.5,115.3383,0.8865,90.2804
1098.6,115.3487,0.8869,90.2784
1098.7,115.3591,0.8866,90.2816
1098.8,115.3697,0.8867,90.2803
1098.9,115.3802,0.8866,90.2821
1099,115.3907,0.8869,90.283
1099.1,115.4011,0.8867,90.2818
1099.2,115.4116,0.8867,90.2845
1099.3,115.4222,0.8867,90.2825
1099.4,115.4327,0.8865,90.2857
1099.5,115.4431,0.8867,90.2828
1099.6,115.4537,0.8866,90.2848
1099.7,115.4642,0.8867,90.2839
1099.8,115.4747,0.8867,90.2848
1099.9,115.4852,0.8866,90.2849
1100,115.4956,0.8868,90.2841
1100.1,115.5061,0.8868,90.2868
1100.2,115.5168,0.8868,90.2851
1100.3,115.5272,0.8867,90.2889
1100.4,115.5376,0.8867,90.2858
1100.5,115.5482,0.8866,90.2881
1100.6,115.5587,0.8866,90.2876
1100.7,115.5692,0.8866,90.2886
1100.8,115.5797,0.8867,90.2883
1100.9,115.5902,0.8868,90.288
1101,115.6007,0.8866,90.2914
1101.1,115.6112,0.8866,90.2883
1101.2,115.6216,0.8866,90.2913
1101.3,115.6322,0.8869,90.2897
1101.4,115.6426,0.8866,90.2914
1101.5,115.6532,0.8865,90.2901
1101.6,115.6636,0.8868,90.2915
1101.7,115.6741,0.8865,90.2919
1101.8,115.6846,0.8867,90.2895
1101.9,115.6953,0.8867,90.2919
1102,115.7056,0.8867,90.2893
1102.1,115.7161,0.8867,90.2915
1102.2,115.7267,0.8867,90.2885
1102.3,115.7372,0.8867,90.2897
1102.4,115.7477,0.8868,90.2895
1102.5,115.7582,0.8868,90.2894
1102.6,115.7687,0.8867,90.2901
1102.7,115.7792,0.8868,90.2883
1102.8,115.7898,0.8867,90.2911
1102.9,115.8001,0.8868,90.2889
1103,115.8107,0.8868,90.2914
1103.1,115.8212,0.8867,90.2889
1103.2,115.8317,0.8869,90.2904
1103.3,115.8421,0.8866,90.2902
1103.4,115.8527,0.8867,90.2906
1103.5,115.8631,0.8869,90.291
1103.6,115.8738,0.8867,90.2891
1103.7,115.8841,0.8866,90.2924
1103.8,115.8947,0.8867,90.2891
1103.9,115.9051,0.8867,90.2906
1104,115.9157,0.8867,90.2895
1104.1,115.9261,0.8867,90.2899
1104.2,115.9367,0.8867,90.2886
1104.3,115.9471,0.8866,90.2878
1104.4,115.9577,0.8866,90.289
1104.5,115.9681,0.8868,90.2864
1104.6,115.9786,0.8867,90.2884
1104.7,115.9891,0.8869,90.2845
1104.8,115.9997,0.8867,90.2872
1104.9,116.0102,0.8868,90.2856
1105,116.0206,0.8867,90.2871
1105.1,116.0312,0.8868,90.2866
1105.2,116.0416,0.8867,90.2863
1105.3,116.0522,0.8866,90.2878
1105.4,116.0627,0.8868,90.2857
1105.5,116.0732,0.8868,90.2875
1105.6,116.0836,0.8866,90.2834
1105.7,116.0943,0.8867,90.2864
1105.8,116.1046,0.8866,90.2833
1105.9,116.1152,0.8868,90.2835
1106,116.1256,0.8867,90.2831
1106.1,116.1362,0.8868,90.2817
1106.2,116.1467,0.8868,90.283
1106.3,116.1571,0.8868,90.2803
1106.4,116.1676,0.8867,90.2609
1106.5,116.1782,0.8869,90.2378
1106.6,116.1887,0.8867,90.2457
1106.7,116.1991,0.8867,90.2472
1106.8,116.2096,0.8867,90.2475
1106.9,116.2201,0.8867,90.2495
1107,116.2307,0.8868,90.2428
1107.1,116.2412,0.8867,90.2463
1107.2,116.2517,0.8867,90.2404
1107.3,116.2622,0.8869,90.2466
1107.4,116.2728,0.8868,90.2404
1107.5,116.2831,0.8869,90.244
1107.6,116.2937,0.8865,90.2423
1107.7,116.3042,0.8867,90.2448
1107.8,116.3147,0.8867,90.2441
1107.9,116.3251,0.8868,90.2428
1108,116.3357,0.8867,90.2438
1108.1,116.3461,0.8869,90.2439
1108.2,116.3567,0.8868,90.2444
1108.3,116.3672,0.8868,90.2435
1108.4,116.3776,0.8868,90.2414
1108.5,116.3881,0.8868,90.2425
1108.6,116.3987,0.8869,90.2409
1108.7,116.4091,0.8868,90.2426
1108.8,116.4197,0.8868,90.2408
1108.9,116.4301,0.8868,90.2421
1109,116.4407,0.8868,90.2418
1109.1,116.4512,0.8869,90.2425
1109.2,116.4617,0.8869,90.2443
1109.3,116.4722,0.8867,90.2423
1109.4,116.4827,0.8868,90.2451
1109.5,116.4932,0.887,90.2416
1109.6,116.5037,0.8869,90.245
1109.7,116.5142,0.8868,90.2435
1109.8,116.5246,0.8869,90.2419
1109.9,116.5353,0.8868,90.2424
1110,116.5457,0.8868,90.2416
1110.1,116.5561,0.8869,90.2441
1110.2,116.5666,0.8866,90.2377
1110.3,116.5772,0.8868,90.2391
1110.4,116.5876,0.8867,90.2357
1110.5,116.5982,0.8869,90.2393
1110.6,116.6087,0.887,90.2375
1110.7,116.6191,0.8869,90.2356
1110.8,116.6297,0.8869,90.2375
1110.9,116.6402,0.8868,90.2349
1111,116.6506,0.8867,90.2364
1111.1,116.6612,0.8869,90.2326
1111.2,116.6717,0.8867,90.2345
1111.3,116.6822,0.8868,90.2334
1111.4,116.6927,0.8868,90.2341
1111.5,116.7032,0.8869,90.2329
1111.6,116.7137,0.8867,90.23
1111.7,116.7242,0.8868,90.2318
1111.8,116.7347,0.8868,90.2292
1111.9,116.7451,0.8868,90.2311
1112,116.7557,0.8869,90.2289
1112.1,116.7661,0.8868,90.2282
1112.2,116.7767,0.8867,90.2263
1112.3,116.7871,0.8868,90.2235
1112.4,116.7977,0.8868,90.2242
1112.5,116.8082,0.8866,90.2185
1112.6,116.8187,0.8868,90.2215
1112.7,116.8291,0.8866,90.2187
1112.8,116.8397,0.8868,90.2193
1112.9,116.8502,0.8867,90.2167
1113,116.8606,0.8869,90.2161
1113.1,116.8711,0.8867,90.2167
1113.2,116.8817,0.8868,90.2153
1113.3,116.8921,0.8867,90.2187
1113.4,116.9027,0.8869,90.2149
1113.5,116.9132,0.8868,90.2172
1113.6,116.9236,0.8869,90.2152
1113.7,116.9342,0.8869,90.2166
1113.8,116.9447,0.8866,90.2161
1113.9,116.9552,0.8867,90.2126
1114,116.9657,0.8867,90.2139
1114.1,116.9762,0.8867,90.212
1114.2,116.9867,0.8867,90.2131
1114.3,116.9972,0.8868,90.2081
1114.4,117.0076,0.8868,90.2076
1114.5,117.0182,0.8868,90.2058
1114.6,117.0287,0.887,90.2044
1114.7,117.0392,0.8867,90.2059
1114.8,117.0496,0.8867,90.2026
1114.9,117.0602,0.8869,90.2039
1115,117.0706,0.8869,90.2022
1115.1,117.0812,0.8866,90.2038
1115.2,117.0917,0.8867,90.204
1115.3,117.1021,0.8867,90.2036
1115.4,117.1126,0.8868,90.2047
1115.5,117.1232,0.8868,90.2028
1115.6,117.1336,0.8867,90.2054
1115.7,117.1442,0.8867,90.2033
1115.8,117.1547,0.8869,90.2058
1115.9,117.1652,0.8867,90.2059
1116,117.1757,0.8869,90.2069
1116.1,117.1862,0.8867,90.2074
1116.2,117.1967,0.8869,90.2068
1116.3,117.2072,0.8869,90.2094
1116.4,117.2177,0.8868,90.2065
1116.5,117.2281,0.8868,90.2085
1116.6,117.2387,0.8869,90.2051
1116.7,117.2491,0.8868,90.2068
1116.8,117.2598,0.8868,90.2042
1116.9,117.2701,0.8867,90.2055
1117,117.2806,0.8867,90.2077
1117.1,117.2911,0.8867,90.2051
1117.2,117.3017,0.8867,90.2084
1117.3,117.3121,0.8868,90.207
1117.4,117.3227,0.8867,90.2103
1117.5,117.3332,0.8866,90.2101
1117.6,117.3436,0.8867,90.2128
1117.7,117.3542,0.8867,90.214
1117.8,117.3647,0.8866,90.2132
1117.9,117.3751,0.8868,90.2159
1118,117.3857,0.8868,90.2146
1118.1,117.3962,0.8868,90.2181
1118.2,117.4066,0.8867,90.2167
1118.3,117.4172,0.8868,90.2195
1118.4,117.4277,0.8866,90.219
1118.5,117.4382,0.8867,90.2204
1118.6,117.4487,0.8868,90.2227
1118.7,117.4592,0.8869,90.2213
1118.8,117.4697,0.8868,90.2243
1118.9,117.4802,0.8867,90.2227
1119,117.4906,0.8867,90.2258
1119.1,117.5012,0.8868,90.225
1119.2,117.5116,0.8866,90.229
1119.3,117.5221,0.8867,90.2313
1119.4,117.5326,0.8867,90.2329
1119.5,117.5431,0.8867,90.2355
1119.6,117.5536,0.8867,90.2334
1119.7,117.5642,0.8866,90.2356
1119.8,117.5746,0.8867,90.2338
1119.9,117.5851,0.8866,90.237
1120,117.5956,0.8867,90.2364
1120.1,117.6062,0.8866,90.2368
1120.2,117.6167,0.8868,90.2374
1120.3,117.6272,0.8866,90.2355
1120.4,117.6377,0.8866,90.238
1120.5,117.6481,0.8866,90.2357
1120.6,117.6587,0.8867,90.2398
1120.7,117.6692,0.8867,90.2383
1120.8,117.6797,0.8868,90.2402
1120.9,117.6902,0.8868,90.239
1121,117.7007,0.8867,90.2385
1121.1,117.7111,0.8867,90.2385
1121.2,117.7216,0.8866,90.2368
1121.3,117.7321,0.8867,90.2382
1121.4,117.7428,0.8867,90.2338
1121.5,117.7532,0.8866,90.2366
1121.6,117.7636,0.8865,90.2335
1121.7,117.7741,0.8866,90.2357
1121.8,117.7846,0.8867,90.2349
1121.9,117.7951,0.8867,90.2352
1122,117.8057,0.8868,90.2354
1122.1,117.8161,0.8867,90.2331
1122.2,117.8266,0.8868,90.2347
1122.3,117.8372,0.8869,90.2326
1122.4,117.8477,0.8867,90.2348
1122.5,117.8582,0.8868,90.2326
1122.6,117.8688,0.8868,90.2337
1122.7,117.8793,0.8867,90.2322
1122.8,117.8896,0.8868,90.2304
1122.9,117.9002,0.8865,90.2317
1123,117.9106,0.8868,90.2284
1123.1,117.9212,0.8866,90.2303
1123.2,117.9317,0.8868,90.2275
1123.3,117.9422,0.8868,90.2297
